place_id,place_name,place_types,place_address,place_average_ratings,place_ratings_count,place_reviews_count,place_location,place_website,place_phone_number,place_price_level,place_primary_type,has_delivery,has_dine_in,is_reservable,serves_breakfast,serves_lunch,serves_dinner,serves_beer,serves_wine,places_opening_hours
ChIJi2j8xKzafkcR9oQEix1qbPY,Mode Sushi,"['japanese_restaurant', 'sushi_restaurant', 'meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via S. Marco, 186, 35129 Padova PD, Italy",4.6,725,,,https://www.modesushi.it/,+39 049 725577,PRICE_LEVEL_MODERATE,japanese_restaurant,True,True,True,False,True,True,True,True,"['Monday: Closed', 'Tuesday: 11:30\u202fAM\u2009–\u20092:45\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u20092:45\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u20092:45\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u20092:45\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Saturday: 11:30\u202fAM\u2009–\u20092:45\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Sunday: 11:30\u202fAM\u2009–\u20092:45\u202fPM, 5:30\u2009–\u200911:00\u202fPM']"
ChIJuwNm3VDafkcRGc0A31wXl5k,Caffe Carlotta,"['bar', 'sandwich_shop', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via S. Francesco, 44, 35121 Padova PD, Italy",4.4,453,,,,+39 049 651428,PRICE_LEVEL_INEXPENSIVE,bar,,True,True,,,,True,True,"['Monday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: Closed']"
ChIJG0wi06_FfkcRMZeKGUWfh2s,Pizzalonga Away Noventa Padovana,"['pizza_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Valmarana, 44, 35027 Noventa Padovana PD, Italy",4.5,526,,,http://www.pizzalongaway.it/,+39 049 830 5305,PRICE_LEVEL_MODERATE,meal_takeaway,False,False,True,False,True,True,True,,"['Monday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Tuesday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Wednesday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Thursday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Friday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Saturday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Sunday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM']"
ChIJd_YCXW_FfkcRauUzeyEaQzw,Trattoria L'isola che non c'è,"['restaurant', 'food', 'point_of_interest', 'establishment']","Via Venezia, 5, 35010 Vigonza PD, Italy",4.3,290,,,,+39 349 592 0285,,restaurant,False,True,True,,True,True,True,True,"['Monday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 12:00\u2009–\u20093:30\u202fPM']"
ChIJkaSzjPrPfkcRpBbY5I2gafA,La Vela,"['bar', 'point_of_interest', 'establishment']","Viale del Lavoro, 35010 Vigonza PD, Italy",4.6,96,,,,,PRICE_LEVEL_INEXPENSIVE,bar,False,True,True,,,,True,True,"['Monday: 6:30\u202fAM\u2009–\u20097:30\u202fPM', 'Tuesday: 6:30\u202fAM\u2009–\u20097:30\u202fPM', 'Wednesday: 6:30\u202fAM\u2009–\u20097:30\u202fPM', 'Thursday: 6:30\u202fAM\u2009–\u20097:30\u202fPM', 'Friday: 6:30\u202fAM\u2009–\u20097:30\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u200912:30\u202fPM', 'Sunday: Closed']"
ChIJj3zU40_afkcRMYTeY49Qdg8,Bar Nazionale,"['bar', 'point_of_interest', 'establishment']","Piazza delle Erbe, 41, 35122 Padova PD, Italy",4.3,638,,,https://m.facebook.com/pages/Bar-Nazionale/138550416191990,+39 049 657915,PRICE_LEVEL_MODERATE,bar,False,True,False,,,,True,True,"['Monday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20099:00\u202fPM']"
ChIJixH89bzRfkcR6AJZWybxgf0,HK ORIENTAL TASTE,"['restaurant', 'chinese_restaurant', 'food', 'point_of_interest', 'establishment']","Via Guido Reni, 81, 35100 Padova PD, Italy",4.9,58,,,https://www.hk-orientaltaste.com/,+39 327 161 8871,,restaurant,,True,True,,True,True,True,True,"['Monday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Tuesday: Closed', 'Wednesday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Thursday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Friday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Saturday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Sunday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM']"
ChIJX005LIbafkcRvZLPk1S4G20,Bar Centrale,"['bar', 'store', 'point_of_interest', 'establishment']","Via Giovanni Battista Viotti, 17, 35132 Padova PD, Italy",3.7,246,,,https://www.facebook.com/barcentralepadova,+39 049 830 9337,PRICE_LEVEL_INEXPENSIVE,bar,False,True,False,,,,True,True,"['Monday: 6:00\u202fAM\u2009–\u200910:30\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200910:30\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200910:30\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200910:30\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200910:30\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u200910:30\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u200910:30\u202fPM']"
ChIJWfDrMjTbfkcRTgJgqu100Ss,Fatty Patty - Padova,"['fast_food_restaurant', 'hamburger_restaurant', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Piazzale Mazzini, 59, 35137 Padova PD, Italy",3.9,372,,,https://fattypatty.it/,+39 375 613 3719,PRICE_LEVEL_MODERATE,fast_food_restaurant,True,True,,,True,True,True,,"['Monday: 11:30\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 11:30\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u20093:00\u202fAM', 'Saturday: 11:30\u202fAM\u2009–\u20093:00\u202fAM', 'Sunday: 11:30\u202fAM\u2009–\u200911:00\u202fPM']"
ChIJkQQ8GzDFfkcRUNvEFKBfWL4,"Pizzeria Tom, Jerry & Titty","['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Vigonovese, 225, 35127 Padova PD, Italy",4.4,243,,,,+39 049 870 4114,PRICE_LEVEL_INEXPENSIVE,pizza_restaurant,True,True,True,False,,,True,False,"['Monday: Closed', 'Tuesday: 6:00\u2009–\u200910:30\u202fPM', 'Wednesday: 6:00\u2009–\u200910:30\u202fPM', 'Thursday: 6:00\u2009–\u200910:30\u202fPM', 'Friday: 6:00\u2009–\u200910:30\u202fPM', 'Saturday: 6:00\u2009–\u200910:30\u202fPM', 'Sunday: 6:00\u2009–\u200910:30\u202fPM']"
ChIJ6wEjZffafkcRXmsE_YKLttc,Mensa ESU Belzoni,"['restaurant', 'food', 'point_of_interest', 'establishment']","Via Giambattista Belzoni, 146, 35121 Padova PD, Italy",3.6,467,,,https://www.esu.pd.it/mensa/ristorazione-belzoni/,+39 049 806 6190,PRICE_LEVEL_INEXPENSIVE,restaurant,False,True,False,False,True,,False,False,"['Monday: 11:45\u202fAM\u2009–\u20092:30\u202fPM', 'Tuesday: 11:45\u202fAM\u2009–\u20092:30\u202fPM', 'Wednesday: 11:45\u202fAM\u2009–\u20092:30\u202fPM', 'Thursday: 11:45\u202fAM\u2009–\u20092:30\u202fPM', 'Friday: 11:45\u202fAM\u2009–\u20092:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
ChIJmUzO803afkcRK7bzJJJC1bQ,Caffetteria Roma,"['cafe', 'sandwich_shop', 'coffee_shop', 'bar', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']","Via 20 Settembre, 53, 35122 Padova PD, Italy",4.3,211,,,https://sites.google.com/view/caffetteriaroma,+39 049 738 9206,PRICE_LEVEL_MODERATE,cafe,False,True,True,True,True,True,True,True,"['Monday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: Closed']"
ChIJrztZGajFfkcRzjH3MfPEWYs,Ekidna Wine Bar,"['bar', 'point_of_interest', 'establishment']","Via Padova, 200, 30030 Tombelle VE, Italy",4,1172,,,,+39 049 261 7948,PRICE_LEVEL_MODERATE,bar,False,True,True,,,,True,True,"['Monday: 4:00\u202fPM\u2009–\u20092:00\u202fAM', 'Tuesday: 7:00\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 7:00\u202fAM\u2009–\u20092:00\u202fAM', 'Thursday: 7:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 7:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 7:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 7:00\u202fAM\u2009–\u20092:00\u202fAM']"
ChIJFaXOtpTbfkcRFMHh87tne4U,Alla Familiare,"['pizza_restaurant', 'italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Armistizio, 101, 35142 Padova PD, Italy",4.1,145,,,,+39 049 681371,PRICE_LEVEL_INEXPENSIVE,pizza_restaurant,False,True,True,,True,True,True,True,"['Monday: 12:00\u2009–\u20092:30\u202fPM', 'Tuesday: 12:00\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:30\u202fPM', 'Wednesday: 12:00\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:30\u202fPM', 'Thursday: 12:00\u2009–\u20092:30\u202fPM', 'Friday: 12:00\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:30\u202fPM', 'Saturday: 12:30\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200911:00\u202fPM', 'Sunday: 12:30\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:30\u202fPM']"
ChIJJw-L55HZfkcRWjMRRzq2FDw,San Sushi,"['japanese_restaurant', 'seafood_restaurant', 'meal_delivery', 'meal_takeaway', 'sushi_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Chiesanuova, 217, 35316 Padova PD, Italy",4.2,844,,,http://www.san-sushi.it/,+39 338 185 3146,PRICE_LEVEL_MODERATE,japanese_restaurant,True,True,True,,True,True,True,True,"['Monday: Closed', 'Tuesday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:30\u202fPM', 'Wednesday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:30\u202fPM', 'Thursday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:30\u202fPM', 'Friday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:30\u202fPM', 'Saturday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:30\u202fPM', 'Sunday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:30\u202fPM']"
ChIJaxf3wuvZfkcRcArXTa5cJhc,Bar Mazzini,"['bar', 'point_of_interest', 'establishment']","Via Giuseppe Mazzini, 109, 35136 Padova PD, Italy",3.7,53,,,,,PRICE_LEVEL_INEXPENSIVE,bar,False,True,,,,,True,True,"['Monday: 6:30\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 6:30\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 6:30\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 6:30\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 6:30\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 6:30\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 6:30\u202fAM\u2009–\u200912:00\u202fAM']"
ChIJuU6dlkXafkcRLJtARyhyfYI,Antico Brolo l'Osteria,"['italian_restaurant', 'wedding_venue', 'restaurant', 'food', 'event_venue', 'point_of_interest', 'establishment']","Corso Milano, 22, 35139 Padova PD, Italy",4.3,1131,,,http://www.anticobrolo.it/,+39 049 664555,,italian_restaurant,True,True,True,False,True,True,True,True,"['Monday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Tuesday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Wednesday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Thursday: 7:00\u2009–\u200910:00\u202fPM', 'Friday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Saturday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Sunday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u20099:30\u202fPM']"
ChIJ0fdockXafkcRVfjBECzPDZk,Sì Streetalian Food,"['restaurant', 'italian_restaurant', 'food', 'point_of_interest', 'establishment']","Via Dante Alighieri, 42, 35139 Padova PD, Italy",4.2,714,,,http://www.sipadova.it/,+39 049 738 6254,PRICE_LEVEL_MODERATE,restaurant,True,True,True,True,True,True,True,True,"['Monday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 8:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 8:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 9:00\u202fAM\u2009–\u200912:00\u202fAM']"
ChIJecp17vnZfkcRTTCJIWDDRcw,Bar Emy Cafè,"['cafe', 'bar', 'food', 'point_of_interest', 'establishment']","Via Montà, 184, 35136 Padova PD, Italy",4.4,174,,,,+39 347 310 5155,PRICE_LEVEL_INEXPENSIVE,cafe,False,True,True,True,True,,True,True,"['Monday: 6:30\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 6:30\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 6:30\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 6:30\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 6:30\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 6:30\u202fAM\u2009–\u200911:30\u202fPM', 'Sunday: 6:30\u202fAM\u2009–\u200911:30\u202fPM']"
ChIJK6THh03afkcR6IgS-jLW8U8,Il Tartino,"['restaurant', 'food', 'point_of_interest', 'establishment']","Via Seminario, 6, 35122 Padova PD, Italy",4.7,282,,,,+39 347 127 4319,PRICE_LEVEL_MODERATE,restaurant,False,True,True,False,True,True,True,True,"['Monday: Closed', 'Tuesday: 6:30\u2009–\u200911:00\u202fPM', 'Wednesday: 6:30\u2009–\u200911:00\u202fPM', 'Thursday: 6:30\u2009–\u200911:00\u202fPM', 'Friday: 6:30\u2009–\u200911:00\u202fPM', 'Saturday: 6:30\u2009–\u200911:00\u202fPM', 'Sunday: Closed']"
ChIJ07nIwa7RfkcRR_S-hwODUCs,Oasis Bar,"['bar', 'point_of_interest', 'establishment']","Via C. Cavour, 35, 35010 Vigonza PD, Italy",4.3,290,,,,+39 049 809 5199,PRICE_LEVEL_INEXPENSIVE,bar,False,True,True,,,,True,True,"['Monday: 5:30\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 5:30\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 5:30\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 5:30\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 5:30\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 5:30\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: Closed']"
ChIJy8hnvHbafkcRJ3e6tQRN3sI,Orca Loca,"['bar', 'point_of_interest', 'establishment']","Via Donato Bramante, 15, 35134 Padova PD, Italy",3.9,212,,,,,PRICE_LEVEL_INEXPENSIVE,bar,False,True,False,,,,True,True,"['Monday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 6:00\u202fAM\u2009–\u200912:00\u202fAM']"
ChIJKd2nU0vafkcR7TAP7ZILc6o,Osteria Pizzeria La Vigna,"['italian_restaurant', 'pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Riviera Paleocapa, 94, 35141 Padova PD, Italy",4.3,832,,,https://www.lavignaosteria.it/,+39 049 856 1392,PRICE_LEVEL_MODERATE,italian_restaurant,,True,True,False,True,True,True,True,"['Monday: 7:00\u2009–\u200911:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 7:00\u2009–\u200911:00\u202fPM', 'Thursday: 7:00\u2009–\u200911:00\u202fPM', 'Friday: 7:00\u2009–\u200911:00\u202fPM', 'Saturday: 7:00\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200911:00\u202fPM']"
ChIJm-7E3mjafkcRXqAAUCzxh_Q,Pizzeria la saporita,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Giovanni Boccaccio, 42E, 35128 Padova PD, Italy",4.4,122,,,https://www.instagram.com/pizzeria_saporita.padova,+39 345 594 4187,PRICE_LEVEL_INEXPENSIVE,meal_takeaway,True,True,True,False,True,True,True,True,"['Monday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:30\u202fPM', 'Tuesday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:30\u202fPM', 'Wednesday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:30\u202fPM', 'Thursday: 12:00\u2009–\u20092:00\u202fPM, 5:30\u2009–\u200910:30\u202fPM', 'Friday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:30\u202fPM', 'Saturday: 12:00\u2009–\u20092:00\u202fPM, 5:30\u2009–\u200910:30\u202fPM', 'Sunday: 6:00\u2009–\u200910:30\u202fPM']"
ChIJ2RP5akbafkcR5Nb6kWrSEYs,La Moscheta,"['bar', 'food', 'point_of_interest', 'establishment']","Corso Milano, 58, 35139 Padova PD, Italy",4.4,680,,,http://www.enotecalamoscheta.it/,+39 049 660946,PRICE_LEVEL_MODERATE,bar,True,True,True,,,,True,True,"['Monday: Closed', 'Tuesday: 9:00\u202fAM\u2009–\u20093:30\u202fPM, 5:30\u2009–\u20099:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20093:30\u202fPM, 5:30\u2009–\u20099:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20093:30\u202fPM, 5:30\u2009–\u20099:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20093:30\u202fPM, 5:30\u2009–\u200910:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20092:30\u202fPM, 5:30\u2009–\u20099:30\u202fPM', 'Sunday: Closed']"
ChIJW6B9MHDafkcR89UBU-oMdMs,Murano,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Giovanni Fattori, 1, 35134 Padova PD, Italy",4.1,216,,,,+39 049 609625,PRICE_LEVEL_INEXPENSIVE,pizza_restaurant,True,True,True,False,,False,True,,"['Monday: 6:00\u2009–\u200910:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 6:00\u2009–\u200910:00\u202fPM', 'Thursday: 6:00\u2009–\u200910:00\u202fPM', 'Friday: 6:00\u2009–\u200910:30\u202fPM', 'Saturday: 6:00\u2009–\u200910:30\u202fPM', 'Sunday: 6:00\u2009–\u200910:00\u202fPM']"
ChIJV2M7GFPafkcRM93CmDUQpq4,Passando Per Modena,"['restaurant', 'italian_restaurant', 'food', 'point_of_interest', 'establishment']","Prato della Valle, 117, 35123 Padova PD, Italy",4.3,2242,,,http://modena.passandoper.com/,+39 333 220 2177,PRICE_LEVEL_MODERATE,restaurant,True,True,True,True,True,True,True,True,"['Monday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Tuesday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Wednesday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Thursday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Friday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Saturday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM']"
ChIJHZ7d41rafkcR162P5rYDR-w,Pinsa Pizzeria,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Corso Giuseppe Garibaldi, 13, 35137 Padova PD, Italy",4.4,900,,,,+39 049 295 8833,PRICE_LEVEL_INEXPENSIVE,pizza_restaurant,True,True,True,,True,True,True,True,"['Monday: 12:00\u2009–\u200910:00\u202fPM', 'Tuesday: 12:00\u2009–\u200910:00\u202fPM', 'Wednesday: 12:00\u2009–\u200910:00\u202fPM', 'Thursday: 12:00\u2009–\u200910:00\u202fPM', 'Friday: 12:00\u2009–\u200910:00\u202fPM', 'Saturday: 12:00\u2009–\u200910:00\u202fPM', 'Sunday: 12:00\u2009–\u200910:00\u202fPM']"
ChIJAQV1minafkcR9KiSqUPgrLk,Tabacchi Bar Manuel,"['bar', 'point_of_interest', 'establishment']","Str. Pelosa, 29, 35136 Padova PD, Italy",4,59,,,,+39 049 871 3554,PRICE_LEVEL_INEXPENSIVE,bar,False,True,,,,,True,True,"['Monday: Closed', 'Tuesday: 7:30\u202fAM\u2009–\u20091:00\u202fPM, 3:00\u2009–\u20097:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20091:00\u202fPM, 3:00\u2009–\u20097:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20091:00\u202fPM, 3:00\u2009–\u20097:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20091:00\u202fPM, 3:00\u2009–\u20097:00\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u20091:00\u202fPM, 3:00\u2009–\u20097:00\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u20091:00\u202fPM']"
ChIJFZluIrTbfkcRTDvu5sBsJU8,Bar Luce,"['bar', 'point_of_interest', 'establishment']","Via Savona, 19, 35142 Padova PD, Italy",4,151,,,https://m.facebook.com/BAR-LUCE-169683393094205/,+39 049 986 8059,PRICE_LEVEL_INEXPENSIVE,bar,False,True,,,,,True,True,"['Monday: 6:30\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 6:30\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 6:30\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 6:30\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 6:30\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 6:30\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 6:30\u202fAM\u2009–\u200912:00\u202fAM']"
ChIJ12KrySbbfkcRfX6WlO1ZzTU,Ristorante Azuma,"['japanese_restaurant', 'meal_delivery', 'chinese_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Andrea Costa, 12, 35124 Padova PD, Italy",4.4,307,,,https://ristoranteazuma.it/ristorante-padova/,+39 347 644 6202,PRICE_LEVEL_MODERATE,japanese_restaurant,True,True,True,,True,True,True,True,"['Monday: Closed', 'Tuesday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM', 'Wednesday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM', 'Thursday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM', 'Friday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM', 'Saturday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM']"
ChIJBS7oD3DbfkcR57EjMZBjJoo,"Pizzeria ""BEEP BEEP"" Di Zulian Diego","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Egidio Forcellini, 132N, 35128 Padova PD, Italy",4.5,91,,,https://www.pizzeriabeepbeep.it/,+39 327 458 5614,PRICE_LEVEL_INEXPENSIVE,meal_takeaway,True,,True,False,True,,True,,"['Monday: 6:30\u2009–\u200910:30\u202fPM', 'Tuesday: 6:30\u2009–\u200910:30\u202fPM', 'Wednesday: Closed', 'Thursday: 6:30\u2009–\u200910:30\u202fPM', 'Friday: 6:30\u2009–\u200910:30\u202fPM', 'Saturday: 6:30\u2009–\u200910:30\u202fPM', 'Sunday: 6:30\u2009–\u200910:30\u202fPM']"
