place_id,review,review_rating,review_publish_time,review_publish_time_str
ChIJFaXOtpTbfkcRFMHh87tne4U,"Real Venetian trattoria. The place where you feel at home, eat well and don't feel bad afterwards (unfortunately now common in many places today).
The kindness of the family in the room makes you feel at home and you just want to say: thank you for maintaining such a genuine place in Padua!",5,2024-02-04T05:32:10Z,3 months ago
ChIJFaXOtpTbfkcRFMHh87tne4U,"It is a beautiful place with good drinks and good foods. The holders are kind to you.
I love ""Alla Familiare"".
In the photo there was once pasta with Genoese pesto.
I recommend their Craft Beer ""Ceoldina"",
excellent pairing with
Vicenza-style cod.
Today 11 March 2023 I didn't take any photos, because from the appetizer to the dessert, as soon as the dishes arrived, they disappeared as if by magic.
To try
the same thing,
I heartily recommend you,
to go:
""Family style"" ❤️",5,2023-03-11T14:11:15Z,a year ago
ChIJJw-L55HZfkcRWjMRRzq2FDw,"Kind staff, fair prices, good quality sushi. Recommended.",5,2024-02-09T21:30:29Z,3 months ago
ChIJJw-L55HZfkcRWjMRRzq2FDw,"Good all-you-can-eat sushi place in the outskirts of Padova. Really good taste, 23€ pp.",5,2019-12-22T15:54:19Z,4 years ago
ChIJJw-L55HZfkcRWjMRRzq2FDw,"amazing food, fair prices, helpful staff!",5,2024-03-09T23:42:33Z,2 months ago
ChIJJw-L55HZfkcRWjMRRzq2FDw,"Excellent sushi, one of the best in town. Very efficient and polite service, as usual. Highly recommended",5,2022-10-02T08:23:07Z,a year ago
ChIJJw-L55HZfkcRWjMRRzq2FDw,"Cozy place with a very tiny parking lots, food os good and prices are average. Some of their tables are weird and doffocukt for waiters to serve you. Other than that it is quite good",4,2020-06-28T21:20:44Z,3 years ago
ChIJaxf3wuvZfkcRcArXTa5cJhc,"Nice retro style bar, friendly and nice manager. I recommend the beers on tap, the sandwiches are also very good. Cleaning is also excellent. 5 stars deserved. I will happily return.",5,2022-08-21T19:22:07Z,a year ago
ChIJaxf3wuvZfkcRcArXTa5cJhc,Amazing place. Excellent beer and friendly and nice managers. Advised!!!,5,2022-07-15T16:54:37Z,a year ago
ChIJaxf3wuvZfkcRcArXTa5cJhc,"wine beer alcohol coffee sandwiches quick meals
lounge _slot&smoke room TV music sport small car park",4,2018-05-10T19:00:54Z,6 years ago
ChIJaxf3wuvZfkcRcArXTa5cJhc,Historic venue A symbol of this country for over 70 years,5,2021-03-27T16:18:19Z,3 years ago
ChIJaxf3wuvZfkcRcArXTa5cJhc,"New management, good and friendly.",5,2022-12-20T11:28:14Z,a year ago
ChIJuU6dlkXafkcRLJtARyhyfYI,"This is probably one of the most memorable
Meals I have ever had. From the instant we walked in to the moment we walked out it was absolutely fantastic! Plenty of gluten-free options, gluten-free pasta available! We enjoyed a bottle of ripasso with our meal and it was heavenly. We started off with a warm vegetable salad with seeds and it was seasoned and cooked to Perfection! We then had a GF spaghetti with gricia and fava beans and again, was perfectly prepared! We absolutely loved the creamed cod with grilled polenta. For dolce, we had the cream Cafè and enjoyed every bite! A glass of grappa to finish a meal of a lifetime! Brava!",5,2024-05-23T21:53:30Z,a week ago
ChIJuU6dlkXafkcRLJtARyhyfYI,"Great atmosphere and pleasantly welcomed by the gracious owner himself. Restaurant is run by a wise old man and a lady that collects the payment, which I expect is his wife. Meals are on the high side, service was excellent and a great place to relax.",4,2024-01-14T20:57:29Z,4 months ago
ChIJuU6dlkXafkcRLJtARyhyfYI,"Simply magical during Xmas! Tried the beef carpaccio, cold cuts, baccala alla vincentina, the lasagne zucca and the tiramisu and all were amazing!
Highly recommended to visit this place!",5,2024-01-30T10:53:14Z,4 months ago
ChIJuU6dlkXafkcRLJtARyhyfYI,"If your looking for a great place to dine in Padua this is the place.  We had lunch after visiting the Scovegni Chapel. About 15 minute walk . Food was amazing service was outstanding we loved it  we tried the fall dish of homemade tortellini filled with pumpkin wow, Also had the eggplant Parmigiano amazing. One of the best lunches ever. You can email or call for a reservation, real Italian family vibe",5,2023-10-23T17:02:41Z,7 months ago
ChIJuU6dlkXafkcRLJtARyhyfYI,"Good standard food
We have wanted to try this place for a long time hearing mixed reviews we decided to go. There is nothing bad to say about this place (other than the sticky floors on the way to the bathroom), it is standard Italian food. Nothing to make you go wow, nothing to make you complain. We did notice that it was somewhere people seemed to refuel and leave or as one group stayed and talked even though they had long finished eating. The service is quick, but lacking in anything but utilitarian duty. If you want something that will keep you going, traditional to the area, but don't want to be wowed then eat here. We will eat here again but not in a hurry or when we have people for a fine dinner.",3,2024-04-05T10:47:21Z,a month ago
ChIJ0fdockXafkcRVfjBECzPDZk,Suuuuuper cute! Great location with both inside  and outside seating (the bicycle tables are so cute).  We weren't sure what we were going to drink.  So I asked very handsome gentleman behind the bar to make us the drink he liked to make most.  He said it was a New York sour.  And it was wonderful!,5,2022-09-28T16:22:30Z,a year ago
ChIJ0fdockXafkcRVfjBECzPDZk,"I had lunch with my family twice during our Padua city break - excellent food and great atmosphere, very attentive service. Thanks to the manager Giacomo and all the staff for their kindness.",5,2024-03-31T13:20:51Z,2 months ago
ChIJ0fdockXafkcRVfjBECzPDZk,"Nice ambiance, little pricey and very average food. They focus on presentation than on quality and taste of food.",3,2024-05-20T14:13:49Z,a week ago
ChIJ0fdockXafkcRVfjBECzPDZk,A restaurant with a beautiful interior and a good atmosphere.  Professional service.  Dishes are very tasty and carefully made of high-quality ingredients.,5,2021-08-01T21:53:43Z,2 years ago
ChIJ0fdockXafkcRVfjBECzPDZk,"Nice place, food tasted delicious. Nice staff and great atmosphere.",5,2024-04-10T08:47:45Z,a month ago
ChIJecp17vnZfkcRTTCJIWDDRcw,"A bar not so big but welcoming, mega sandwiches of various flavors!!! In the center of Monta', stop for a snack or a coffee!!!",4,2024-03-04T10:35:38Z,2 months ago
ChIJecp17vnZfkcRTTCJIWDDRcw,"To be honest, the reception wasn't the best. The girl at the counter, correct, efficient, but not particularly kind or proactive. The sandwich I got was very good though",3,2023-06-10T13:54:39Z,11 months ago
ChIJecp17vnZfkcRTTCJIWDDRcw,"A bar where you can feel at home! Cristiano, the manager, is an extremely kind and welcoming person. Excellent coffee, sublime pastries and croissants always fresh.
The sandwiches prepared with quality ingredients and able to satisfy even the most demanding palates are also very good.
Inside the room there is a large TV where you can follow the championship football matches.
Highly recommended for breakfasts, lunch breaks or for a simple coffee!",4,2021-11-02T09:27:03Z,2 years ago
ChIJecp17vnZfkcRTTCJIWDDRcw,"Beautiful place with a wonderful assortment of pastries and coffee shop. excellent meeting place for breakfast and for people who love refinement. Thank you for introducing me to Franca Longo, a loyal customer.",5,2022-10-03T17:31:52Z,a year ago
ChIJecp17vnZfkcRTTCJIWDDRcw,"Excellent, always a welcome experience. Excellent for an aperitif or even just for breakfast with tasty and fragrant croissants. Their commitment and professionalism is always very good, recommended for those who want to taste a different coffee than usual which I would define as excellent for €1. The service is excellent. The other evening I tried a sandwich. Exquisitely full of excellent and fresh filling. The spontaneous sympathy of Cristiano and his daughter with the help of his cousin-in-law was very good. Plus Sky and Dazn to watch every championship or cup match. ...and without cheering against. Big Chris for your kindness",5,2019-10-01T22:41:11Z,4 years ago
ChIJK6THh03afkcR6IgS-jLW8U8,A food experience for Tartare. Giulia and her staff are super nice and helpful. Go for Patate and Gorgonzola as side dish you won’t be disappointed,5,2024-02-14T20:21:20Z,3 months ago
ChIJK6THh03afkcR6IgS-jLW8U8,"We had a beautiful dinner here. The meat was super soft, the stuff were super kind. The music was the cherry on the top! Nice jazz, not too loud but very calm and homey. Thank you Padova!",5,2023-10-20T19:15:19Z,7 months ago
ChIJK6THh03afkcR6IgS-jLW8U8,"Hidden gem. This place was lovey, real, and affordable. If one has had enough pasta and pizza for a day or is looking for a nice place to date a someone (who enjoys raw meat) this is a perfect option. The owners are sweet people and the food is phenomenal. I’m literally contemplating to go back tonight.",5,2018-07-25T11:00:36Z,5 years ago
ChIJK6THh03afkcR6IgS-jLW8U8,"Their menu is limited by tartare as a main course. And if you want to order anything except for tartare, workers repetitively tell you that ""it's not a cafe, it's a restaurant. It's not a cafe, it's a restaurant. It's not a cafe, it's a restaurant""... Although they are trying hard to be kind while saying this, we notice that they are really disturbed by us. Me and my girlfriend love their cheese plate and wine, but we feel uncomfortable because of their sayings like we came and took 1 liter of wine, it's not a cafe, it's a restaurant... I gave 5 starts for food but less for service because of this. I am dreaming about having wine and cheese plate one day again IF THEY ALLOW ME...",3,2023-07-15T20:18:53Z,10 months ago
ChIJK6THh03afkcR6IgS-jLW8U8,Amazing.  A very unique place with a simple menu.,5,2024-03-13T21:13:45Z,2 months ago
ChIJ07nIwa7RfkcRR_S-hwODUCs,Top,5,2022-10-24T20:10:25Z,a year ago
ChIJ07nIwa7RfkcRR_S-hwODUCs,"Nice place, convenient to get there, all the services from the tobacconist to the scratch cards and slots room separate from the bar, very kind and courteous overall there is also a petrol station and a tire dealer",5,2023-09-15T13:10:54Z,8 months ago
ChIJ07nIwa7RfkcRR_S-hwODUCs,"Great bar and great location. Kind and friendly. Also well stocked with tobacco products. Excellent for quick lunches with various first courses on the menu, as well as sandwiches and salads. It is also adjacent to a refueling station and car wash.",5,2019-03-27T23:31:09Z,5 years ago
ChIJ07nIwa7RfkcRR_S-hwODUCs,".. I often stop to eat.. renovated place, very bright, with excellent products, all of excellent quality.. Nicola the owner always offers cold or hot sandwiches, always made on the spot.. the girls Giada and Lisa are professional and always with the smile on the mouth.. I recommend it to everyone.. especially because there is also tobacco..",5,2018-12-24T15:30:42Z,5 years ago
ChIJ07nIwa7RfkcRR_S-hwODUCs,"Friendly staff, open early in the morning, convenient for breakfasts and more, ample parking.",5,2024-01-05T16:27:10Z,4 months ago
ChIJy8hnvHbafkcRJ3e6tQRN3sI,Their closing time on google maps was misleading.. they close at 11pm,2,2023-08-10T21:01:51Z,9 months ago
ChIJy8hnvHbafkcRJ3e6tQRN3sI,Coffee break,3,2019-01-29T15:08:22Z,5 years ago
ChIJy8hnvHbafkcRJ3e6tQRN3sI,"Very popular bar for breakfasts, aperitifs and quick snacks, clean, good coffee and sandwiches, very friendly and kind owner. It deserves it",4,2024-01-27T19:50:37Z,4 months ago
ChIJy8hnvHbafkcRJ3e6tQRN3sI,Excellent for snacks even alone,5,2024-05-25T14:56:37Z,a week ago
ChIJy8hnvHbafkcRJ3e6tQRN3sI,It's a bar that I used to frequent often before the pandemic. There are many of my friends. I always tell the Chinese lady who runs the bar jokingly but we really had to see the Chinese. She gets a little angry and then serves me. They're good. HI.,4,2022-05-27T08:56:28Z,2 years ago
ChIJKd2nU0vafkcR7TAP7ZILc6o,"Very good food. Priced ok.
Staff very friendly, can advise on the food",5,2017-09-25T06:12:43Z,6 years ago
ChIJKd2nU0vafkcR7TAP7ZILc6o,"Great pizza's, great service. We have been here several times and their pizza's are great, in particular the non standard ones. You can taste the love they put into making them. They are very big and very thin. Best pizza while we were here in town. Staff is friendly and service is very good. Would recommend this to friends. It's advised to make reservations during the weekend.",5,2018-10-23T15:55:03Z,5 years ago
ChIJKd2nU0vafkcR7TAP7ZILc6o,"The best: best of both worlds because you can find first and second dishes and also pizza. The decoration is also good, kind of woody and vintage. I had a baked branzino with potato croast on the top also with ratatuil that was super good, it was a small plate tho. So if you are hungry I will suggest to go for pizza instead of some other dish.",4,2022-10-25T12:04:58Z,a year ago
ChIJKd2nU0vafkcR7TAP7ZILc6o,"Horrible! Party of ten, denied us the possibility to split the bill, even if we booked up front. Had to wait for ages on drinks and to top it all, accused us of not paying for out meal. Outrageous! Will never come back.",1,2022-11-11T19:29:15Z,a year ago
ChIJKd2nU0vafkcR7TAP7ZILc6o,"Enjoyed the atmosphere ( lots of locals) the wine, service, starters ( bacala and also octopus) and pizzas.",5,2022-10-29T15:07:02Z,a year ago
ChIJm-7E3mjafkcRXqAAUCzxh_Q,"Had 1h in padova, happend to find a really nice pizzera to sort out our hunger for one final pizza. With great service, got a table to sit outside. Normally, it's just pick up/delivery pizzeria. Anyways, very good pizza's I would definitely come back for another pie! 18 euros for 2 pizzas n drinks, its just what you want!",5,2023-07-06T19:27:15Z,11 months ago
ChIJm-7E3mjafkcRXqAAUCzxh_Q,"Great pizza joint north of the station, don't hesitate to drop by and grab something to go! Fair price, wide choice, nice owners, quick service. Came back to try out more options while staying in Padua and were not disappointed :)",5,2023-09-07T22:50:08Z,8 months ago
ChIJm-7E3mjafkcRXqAAUCzxh_Q,"16 € for this, really?! really? 😨😨😨I will never order there!!😏😏",1,2023-09-20T20:09:00Z,8 months ago
