place_id,name,text.text,rating,publishTime,relativePublishTimeDescription
ChIJuU6dlkXafkcRLJtARyhyfYI,places/ChIJuU6dlkXafkcRLJtARyhyfYI/reviews/ChZDSUhNMG9nS0VJQ0FnSUNOM3VxdlR3EAE,"Great atmosphere and pleasantly welcomed by the gracious owner himself. Restaurant is run by a wise old man and a lady that collects the payment, which I expect is his wife. Meals are on the high side, service was excellent and a great place to relax.",4,2024-01-14T20:57:29Z,4 months ago
ChIJuU6dlkXafkcRLJtARyhyfYI,places/ChIJuU6dlkXafkcRLJtARyhyfYI/reviews/ChdDSUhNMG9nS0VJQ0FnSUN0N3B5SjhBRRAB,"Simply magical during Xmas! Tried the beef carpaccio, cold cuts, baccala alla vincentina, the lasagne zucca and the tiramisu and all were amazing!
Highly recommended to visit this place!",5,2024-01-30T10:53:14Z,3 months ago
ChIJuU6dlkXafkcRLJtARyhyfYI,places/ChIJuU6dlkXafkcRLJtARyhyfYI/reviews/ChZDSUhNMG9nS0VJQ0FnSUQ1aHBTaWVBEAE,"If your looking for a great place to dine in Padua this is the place.  We had lunch after visiting the Scovegni Chapel. About 15 minute walk . Food was amazing service was outstanding we loved it  we tried the fall dish of homemade tortellini filled with pumpkin wow, Also had the eggplant Parmigiano amazing. One of the best lunches ever. You can email or call for a reservation, real Italian family vibe",5,2023-10-23T17:02:41Z,6 months ago
ChIJuU6dlkXafkcRLJtARyhyfYI,places/ChIJuU6dlkXafkcRLJtARyhyfYI/reviews/ChZDSUhNMG9nS0VJQ0FnSUNKamNMRk53EAE,"We had a great dinner at this place. The owner and the staff are very available and gentle, great food and nice portions. We have been in two, and we had taken primo+dessert and secondo+dessert, which were more then enough and super delicious!
Added value for Schumacher fans: the owner has a lot of memorabilia of the famous pilot displayed in the restaurant.
We will surely be back here once we are in Padova!",5,2023-07-02T10:19:37Z,10 months ago
ChIJuU6dlkXafkcRLJtARyhyfYI,places/ChIJuU6dlkXafkcRLJtARyhyfYI/reviews/ChZDSUhNMG9nS0VJQ0FnSUREdU1peVJBEAE,"Good standard food
We have wanted to try this place for a long time hearing mixed reviews we decided to go. There is nothing bad to say about this place (other than the sticky floors on the way to the bathroom), it is standard Italian food. Nothing to make you go wow, nothing to make you complain. We did notice that it was somewhere people seemed to refuel and leave or as one group stayed and talked even though they had long finished eating. The service is quick, but lacking in anything but utilitarian duty. If you want something that will keep you going, traditional to the area, but don't want to be wowed then eat here. We will eat here again but not in a hurry or when we have people for a fine dinner.",3,2024-04-05T10:47:21Z,a month ago
ChIJV2M7GFPafkcRM93CmDUQpq4,places/ChIJV2M7GFPafkcRM93CmDUQpq4/reviews/ChZDSUhNMG9nS0VJQ0FnSUNqa2N2eEp3EAE,"Nice atmosphere and friendly staff - everything we ordered was incredibly delicious. There are no words to describe all these divine flavors.""",5,2024-04-22T19:58:08Z,3 weeks ago
ChIJV2M7GFPafkcRM93CmDUQpq4,places/ChIJV2M7GFPafkcRM93CmDUQpq4/reviews/ChdDSUhNMG9nS0VJQ0FnSUNqa1pubzJBRRAB,This restaurant was phenomenal! The truffle tortellini was so so so so good! One of the best pastas I’ve ever had. You need to eat here!,5,2024-04-22T19:28:58Z,3 weeks ago
ChIJV2M7GFPafkcRM93CmDUQpq4,places/ChIJV2M7GFPafkcRM93CmDUQpq4/reviews/ChZDSUhNMG9nS0VJQ0FnSURqX0lEWk5nEAE,We are a group of 6 international cyclists looking for a top class Italian meal and believe me we were not let down and these guys did their country’s cuisine justice… We are still at the table enjoying the wonderful atmosphere… (By the way we have more culture then try bringing along our own French fries and ice cream to such an establishment),5,2024-04-30T18:13:36Z,2 weeks ago
ChIJV2M7GFPafkcRM93CmDUQpq4,places/ChIJV2M7GFPafkcRM93CmDUQpq4/reviews/ChdDSUhNMG9nS0VJQ0FnSURqN3BDUGlBRRAB,The best: fast attention. Staff speak English. It's more like a tourist restaurant. Menu had all the best dishes from Modena. Tortellini. Some dishes made using balsamic Vinagre. Tried pork with pure that was ok. Portions are small. Prosecco was great. Prices are a bit high.,3,2024-05-03T11:26:31Z,2 weeks ago
ChIJV2M7GFPafkcRM93CmDUQpq4,places/ChIJV2M7GFPafkcRM93CmDUQpq4/reviews/ChdDSUhNMG9nS0VJQ0FnSUN4bk11djZBRRAB,"This is probably the best place to eat in Padova. The staff is very kind, always smiling and very helpful. The truffle pasta was extremely good, but so was the tortellini. The cutlery and the pans in which they bring your food are a very nice touch.",5,2023-05-12T18:07:09Z,a year ago
ChIJIWm-lxXbfkcR2SZ0UBpubvk,places/ChIJIWm-lxXbfkcR2SZ0UBpubvk/reviews/ChZDSUhNMG9nS0VJQ0FnSUMxcTlLZEl3EAE,"A really great place if you like Japanese simple food. An atmosphere of a street food cafe with a fast and very hood service. Generous portions , tasty and at reasonable price. We had a lunch, but can be fine even for light democratic dinner.",5,2024-01-03T21:51:05Z,4 months ago
ChIJIWm-lxXbfkcR2SZ0UBpubvk,places/ChIJIWm-lxXbfkcR2SZ0UBpubvk/reviews/ChdDSUhNMG9nS0VJQ0FnSUN0dU9mWXhnRRAB,"I just loved the entire restaurant atmosphere. Beautifully crafted and decorated the restaurant to feel exactly like a Japanese restaurant.
The food was also good and we tried the Saka drink. Must visit this place if you want to enjoy Japanese ambiance.",4,2024-01-28T21:00:05Z,3 months ago
ChIJIWm-lxXbfkcR2SZ0UBpubvk,places/ChIJIWm-lxXbfkcR2SZ0UBpubvk/reviews/ChdDSUhNMG9nS0VJQ0FnSURwOE1IbG5nRRAB,"We ordered Ichiban and Shoyu Ramen + dumplings. The food was very good and as an Asian who has eaten at numerous Japanese restaurants, I approve. The servers were also attentive, polite, and can speak English. The service was fast. Atmosphere is kawaii!",5,2023-08-14T21:14:51Z,9 months ago
ChIJIWm-lxXbfkcR2SZ0UBpubvk,places/ChIJIWm-lxXbfkcR2SZ0UBpubvk/reviews/ChZDSUhNMG9nS0VJQ0FnSURwNHJMT1B3EAE,"This place is amazing! The service is fast and very polite, they took the time to translate and explain the menu to us.  The restaurant is decorated in a Japanese “street” style, its very unique and fun. The food came quite fast after ordering and it was wonderful! Their dishes are the meaning of “comfort food”. We had ramen, a ricebowl and a few steamed buns. We would definitely recommend this place to anyone visiting Padova.",5,2023-08-18T20:26:45Z,9 months ago
ChIJIWm-lxXbfkcR2SZ0UBpubvk,places/ChIJIWm-lxXbfkcR2SZ0UBpubvk/reviews/ChZDSUhNMG9nS0VJQ0FnSUN4Zzl6QUlBEAE,"Very delicious ramen. Great service and the decorations are really cute. If you want something other than Italian food, this is a good alternative.",5,2023-05-24T13:11:17Z,12 months ago
ChIJAYYtjDLbfkcRbhEnwoYqiS0,places/ChIJAYYtjDLbfkcRbhEnwoYqiS0/reviews/ChdDSUhNMG9nS0VJQ0FnSURwc043UTZ3RRAB,"Great restaurant, food was delicious and service was great, the waiter Martin was very helpful, nice and explained everything in English. Definitely to recommend!",5,2023-08-14T18:34:44Z,9 months ago
ChIJAYYtjDLbfkcRbhEnwoYqiS0,places/ChIJAYYtjDLbfkcRbhEnwoYqiS0/reviews/ChdDSUhNMG9nS0VJQ0FnSUQ2NkxEeDJBRRAB,"GOOD QUALITY, AMAZING DISHES, KIND SERVICE, NICE PRESENTATION, but SLOW SERVICE. Respect of Covid-19 measurements. Overall SUGGESTED.",4,2022-03-05T20:27:06Z,2 years ago
ChIJAYYtjDLbfkcRbhEnwoYqiS0,places/ChIJAYYtjDLbfkcRbhEnwoYqiS0/reviews/ChZDSUhNMG9nS0VJQ0FnSUNCX2FxRFFREAE,"Lovely dinner, nice staff and the meat was fantastic",5,2023-01-02T16:48:47Z,a year ago
ChIJAYYtjDLbfkcRbhEnwoYqiS0,places/ChIJAYYtjDLbfkcRbhEnwoYqiS0/reviews/ChZDSUhNMG9nS0VJQ0FnSUQteUluQmRnEAE,"Very tasty food, staff a bit to busy and forgetting ordered items.",4,2022-11-23T23:08:47Z,a year ago
ChIJAYYtjDLbfkcRbhEnwoYqiS0,places/ChIJAYYtjDLbfkcRbhEnwoYqiS0/reviews/ChdDSUhNMG9nS0VJQ0FnSURCZ1BUMDZRRRAB,Traditional Tuscany burgers and fries!,1,2023-01-08T19:59:17Z,a year ago
ChIJWdpV5_7RfkcRI93ap-aXK90,places/ChIJWdpV5_7RfkcRI93ap-aXK90/reviews/ChdDSUhNMG9nS0VJQ0FnSURqX2NxUDh3RRAB,"Great Napoletano style pizza...great friendly, feel at home service...5mins from the highway...will definetly stop by again when we pass Padova.",5,2024-05-06T18:31:44Z,a week ago
ChIJWdpV5_7RfkcRI93ap-aXK90,places/ChIJWdpV5_7RfkcRI93ap-aXK90/reviews/ChRDSUhNMG9nS0VJQ0FnSURqaVpjWBAB,"Me and my family went there to have dinner, based on the reviews that I red about this place and it was defenetely a very good choice, because pizza is just great and, if you are in the neighborhood, you don't want to miss it.",5,2024-05-04T17:20:49Z,2 weeks ago
ChIJWdpV5_7RfkcRI93ap-aXK90,places/ChIJWdpV5_7RfkcRI93ap-aXK90/reviews/ChZDSUhNMG9nS0VJQ0FnSUNwOG9idVFREAE,A very beautiful place with amazing and helpful staff. It's one of rhe best pizza restaurants in Padua. 💕 Grazie!,5,2023-08-01T07:37:17Z,9 months ago
ChIJWdpV5_7RfkcRI93ap-aXK90,places/ChIJWdpV5_7RfkcRI93ap-aXK90/reviews/ChZDSUhNMG9nS0VJQ0FnSUNsbm92R2NBEAE,"I have been several times already and every time the experience was great. Awesome food, good atmosphere and great service! Every pizza I tried was excellent and the quality of the ingredients was outstanding!! One of the best pizzeria in Padua.
The only thing I didn't like honestly was the limited choice about toppings if you wanna customize your pizza.",5,2023-11-19T07:35:04Z,6 months ago
ChIJWdpV5_7RfkcRI93ap-aXK90,places/ChIJWdpV5_7RfkcRI93ap-aXK90/reviews/ChdDSUhNMG9nS0VJQ0FnSUREcmZ2Mml3RRAB,"Kind staff, great pizzas",5,2024-04-12T22:28:35Z,a month ago
ChIJ8cw2LlLafkcRoswH5B8vNBU,places/ChIJ8cw2LlLafkcRoswH5B8vNBU/reviews/ChdDSUhNMG9nS0VJQ0FnSUMxaU16WHpRRRAB,"I have had the pleasure of being served my Laura. She was the absolute amazing when it come to quality service. She was able to assist me and my friend with the drink selection and made sure that we wanted what we wanted. She did not make us feel rushed at all. Ensure that we had space to feel comfortable and welcome. Took her time translating the dessert menu for us as well and even called us a taxi at the end of the meal.

The food was amazing. Laura went into depth about the menu and what this place has to offer and as someone that is coming from the USA.

I high recommend this place if you are visiting Padova, Italy. Ask for Laura.",5,2023-12-21T10:01:55Z,5 months ago
ChIJ8cw2LlLafkcRoswH5B8vNBU,places/ChIJ8cw2LlLafkcRoswH5B8vNBU/reviews/ChZDSUhNMG9nS0VJQ0FnSURkNDhEZFVnEAE,"On a cold wet evening in February this was a delightful place to be. Food was divine, staff were delightful.",5,2024-02-26T21:06:51Z,2 months ago
ChIJ8cw2LlLafkcRoswH5B8vNBU,places/ChIJ8cw2LlLafkcRoswH5B8vNBU/reviews/ChdDSUhNMG9nS0VJQ0FnSURqLWJHOGp3RRAB,"When I saw a rate 4.1 for this restaurant, I was surprised. My experience was marvelous! The charming atmosphere, delicious food, excellent wine, fantastic set of cheeses and great service. I would like to live in Padova to visit the place more often)",5,2024-05-05T08:53:22Z,2 weeks ago
ChIJ8cw2LlLafkcRoswH5B8vNBU,places/ChIJ8cw2LlLafkcRoswH5B8vNBU/reviews/ChZDSUhNMG9nS0VJQ0FnSURqNVlMT2NnEAE,This is a quintessence of Italy. The tastiest cheeses I've ever met. The original pasta. Lots of good wine. And the music of the Italian language.,5,2024-05-05T15:12:13Z,2 weeks ago
ChIJ8cw2LlLafkcRoswH5B8vNBU,places/ChIJ8cw2LlLafkcRoswH5B8vNBU/reviews/ChZDSUhNMG9nS0VJQ0FnSURqbXBpbWJREAE,"I just had one of the best meals of my life at this restaurant. Everything was stunning, from start to finish. And the waiters are incredibly kind.",5,2024-05-01T23:05:10Z,2 weeks ago
ChIJ3UsowFDafkcR9WHsVtRoxeY,places/ChIJ3UsowFDafkcR9WHsVtRoxeY/reviews/ChZDSUhNMG9nS0VJQ0FnSURwb3FieFpnEAE,"I went to have dinner and was disastrous. Firstly, when the tall waitress tells in 20 mins, the kitchen closes, so he almost kicks you out in the door. I understand but then set the kitchen 2 hours BEFORE closing. Once inside, zero help to order. Food came, and honestly,....very normal. Wine was served warm, a 53€ Barolo bottle (had to ask to be chilled), but at least the sommelier she was smiling. Final killer, the bill. They are charging 5 euros to sit. Holy cow!! Indeed, and of course, nothing to the waitresses. Never ever again, attitude and spirit is just wrong. Food again is very average. Don't waste your money here. There are many better!",2,2023-08-22T21:10:39Z,9 months ago
ChIJ3UsowFDafkcR9WHsVtRoxeY,places/ChIJ3UsowFDafkcR9WHsVtRoxeY/reviews/ChdDSUhNMG9nS0VJQ0FnSUNlNmNlUzN3RRAB,"This is a very good restaurant. The staffs are friendly and prices are reasonable. Most important for us is that we found the food really delicate and taste, which gave us a fresh experience about Italian cuisine even if we have already lived in Italy for two years. We highly recommend this place.",5,2022-09-17T21:46:47Z,a year ago
ChIJ3UsowFDafkcR9WHsVtRoxeY,places/ChIJ3UsowFDafkcR9WHsVtRoxeY/reviews/ChZDSUhNMG9nS0VJQ0FnSUNBdnJ2UGN3EAE,"I personally like very much this modern restaurant in the center of Padova.
I think their food is first quality, they offer traditional Veneto' s meal but re invented under a modern view.
They also offer burgers and pizza, and they have different options for vegetarians.
I think that their best meal is the duck.
I also like the fact that you can see the kitchen.
Very good wine selection.
You can also buy different food products from all Italy.
Staff professional and friendly
It is an informal restaurant, it s not overprized.
I came here with my family almost every Saturday for lunch.
High recommanded",5,2019-06-16T10:21:25Z,4 years ago
ChIJ3UsowFDafkcR9WHsVtRoxeY,places/ChIJ3UsowFDafkcR9WHsVtRoxeY/reviews/ChdDSUhNMG9nS0VJQ0FnSUN4dGF6bF9RRRAB,Had lunch here. Service was very good but my mashed potato was lauwarm and the octopus was just ok.,3,2023-05-22T18:34:16Z,12 months ago
ChIJ3UsowFDafkcR9WHsVtRoxeY,places/ChIJ3UsowFDafkcR9WHsVtRoxeY/reviews/ChZDSUhNMG9nS0VJQ0FnSUNUd05TSU1BEAE,A place just in front of Palazzo Zabarella.  Good food but nothing outstanding.  Fine if you are in center town.,3,2024-05-09T16:15:05Z,a week ago
ChIJ-y2_lD7afkcRfuWr-pW2IEU,places/ChIJ-y2_lD7afkcRfuWr-pW2IEU/reviews/ChdDSUhNMG9nS0VJQ0FnSUNUdUxYejlnRRAB,Great spot for cocktails and good food. Great atmosphere and vibe. Must see if in Padova.,5,2024-05-10T21:25:35Z,a week ago
ChIJ-y2_lD7afkcRfuWr-pW2IEU,places/ChIJ-y2_lD7afkcRfuWr-pW2IEU/reviews/ChZDSUhNMG9nS0VJQ0FnSURwdzlUbkxREAE,"Very cute bar, lots of drink options, including some unusual and creative ones. Friendly service. We'll be back!",5,2023-08-27T23:54:17Z,8 months ago
ChIJ-y2_lD7afkcRfuWr-pW2IEU,places/ChIJ-y2_lD7afkcRfuWr-pW2IEU/reviews/ChdDSUhNMG9nS0VJQ0FnSUNkck1pUG53RRAB,spritz bamboo 5€,4,2024-02-13T09:58:39Z,3 months ago
ChIJ-y2_lD7afkcRfuWr-pW2IEU,places/ChIJ-y2_lD7afkcRfuWr-pW2IEU/reviews/ChdDSUhNMG9nS0VJQ0FnSUQ2OVlEZXRnRRAB,"Good place to watch games because it has screens inside and outside with tables also. Inside it has a futbol decoration and colorful tables and chairs. Looks nice. Outside there are tall and short chairs. The drinks are nice and the service is fast enough. They also offer things to eat, like different types of cicchetti or polpetti. I think I'll go for a next time.",4,2021-10-06T22:23:25Z,2 years ago
ChIJ-y2_lD7afkcRfuWr-pW2IEU,places/ChIJ-y2_lD7afkcRfuWr-pW2IEU/reviews/ChZDSUhNMG9nS0VJQ0FnSURLdUx5MEdREAE,great food! great service! Amazing place!,5,2022-05-02T14:17:58Z,2 years ago
ChIJu9bZt0_afkcRsYoU1BCI1SI,places/ChIJu9bZt0_afkcRsYoU1BCI1SI/reviews/ChZDSUhNMG9nS0VJQ0FnSURGbVB5YkVREAE,"Perfect dinner atmosphere in a small familiar Osteria. Very friendly service, delicious food and excellent wine (house wine). Thank you for  offering us a table, even we didn’t have a reservation.",5,2023-11-04T16:00:35Z,6 months ago
ChIJu9bZt0_afkcRsYoU1BCI1SI,places/ChIJu9bZt0_afkcRsYoU1BCI1SI/reviews/ChZDSUhNMG9nS0VJQ0FnSUNUdUltVEl3EAE,"After a third visit to Padova and several fAfter three visits to Padova and several unsuccessful attempts, we finally managed to find a table in this wonderful osteria. The place has a charming, family-run feel with a lot of heart. It's cosy, quite and comfortable.
The food was brilliant, the wine was great, and the grappa was so tasty!
When you travel to Padova, make sure to visit this place!
(hard to find a free table, so make a reservation).",5,2024-05-10T21:10:24Z,a week ago
ChIJu9bZt0_afkcRsYoU1BCI1SI,places/ChIJu9bZt0_afkcRsYoU1BCI1SI/reviews/ChdDSUhNMG9nS0VJQ0FnSUNCdmM3VmtBRRAB,"Nice characteristic osteria in the town center. It can get really busy during lunch time so make sure you make your way early. Worth to try the sarde in saor, although some of the main dishes were a bit too simple.",4,2023-01-02T13:33:14Z,a year ago
ChIJu9bZt0_afkcRsYoU1BCI1SI,places/ChIJu9bZt0_afkcRsYoU1BCI1SI/reviews/ChdDSUhNMG9nS0VJQ0FnSUQtN2R6b25RRRAB,"If you are looking for dinner that will blow your mind. You don't have to look for it any more because I found the place for you. Here you can taste the most delicious food and beautiful food in all the world.

There is the sticker in front of the door that NASA recommends this place, it isn't true, this is the place where NASA was created.",5,2022-12-06T20:02:53Z,a year ago
ChIJu9bZt0_afkcRsYoU1BCI1SI,places/ChIJu9bZt0_afkcRsYoU1BCI1SI/reviews/ChZDSUhNMG9nS0VJQ0FnSURlcmJYU1l3EAE,Delicious food and friendly service. A must try if you are in Padova. Make sure to call in advance as they are normally fully booked,5,2022-10-16T21:25:33Z,a year ago
ChIJyw1lHP_ZfkcRmBOh3bn0fq8,places/ChIJyw1lHP_ZfkcRmBOh3bn0fq8/reviews/ChdDSUhNMG9nS0VJQ0FnSURwaWZXdWdRRRAB,Wonderful place. Children's playground in the shade in the afternoon. Clean toilets. Nice place to hang out and drink something.,5,2023-08-24T10:12:29Z,8 months ago
ChIJyw1lHP_ZfkcRmBOh3bn0fq8,places/ChIJyw1lHP_ZfkcRmBOh3bn0fq8/reviews/ChdDSUhNMG9nS0VJQ0FnSUN1cEpyRXR3RRAB,One of the best parks for open air festivals and activites. Howeve,4,2022-07-21T10:10:48Z,a year ago
ChIJyw1lHP_ZfkcRmBOh3bn0fq8,places/ChIJyw1lHP_ZfkcRmBOh3bn0fq8/reviews/ChdDSUhNMG9nS0VJQ0FnSURxOWY2QW5nRRAB,Huge open area for open air activities,3,2021-07-14T17:29:08Z,2 years ago
